id,mass,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
0,20.405289579861250,-31.995798857073385,29.352902088307903,91.583522265488540,-4.370837270071700,-1.980890027816124,-3.183867523890558
1,2.469728829527393,-82.952045400951064,21.850795352045637,20.862157307576187,-7.434310303635921,-3.947609918368157,1.316888202914010
2,42.417599212966202,12.662642907356812,20.305655033287170,-1.873338110963867,3.875395174819675,-8.387836593576472,-6.186017519617077
3,16.426488611364931,-9.626741063411846,84.765003580148573,-73.109223312010954,-7.834996607600577,3.162290145293422,2.317883488630889
4,97.225073383506711,-1.779554577170770,-35.780575657987832,-77.453515533109766,6.270897340632484,-8.776046061657707,1.231033009499164
5,49.867378936920709,29.843516330324228,69.619213457969238,-53.581046489070971,-7.257813215408571,1.437257852413420,-4.074312928002952
6,48.039675973744274,-100.046795262590464,59.588932026070708,64.808765313486930,-4.906904852972111,-9.445508212985427,-9.130269451350134
7,77.238083743898855,-6.067621333569848,37.748272193204613,-70.632679657733178,9.352038823440791,-3.950058848792335,-1.366901123091140
8,61.059953273281359,42.062071472554820,25.352877751393269,-18.392785667506484,-4.131447116467995,-6.120945577378919,-6.208477715312403
9,3.730259370940527,-25.726615174262914,57.801003616297841,15.402103892524567,3.159093247128289,-5.676097863674279,-1.926197479207143
10,33.066503548435108,-58.448310574485014,80.413912781357595,72.283292009579910,8.207795606283170,3.066697808843608,0.173684208821652
11,97.540623313432775,-88.215903910684105,80.914874185034137,-67.590486478410298,5.079583999062055,9.744352875965875,5.377594729194709
12,28.848257316125515,32.821406165246145,-68.449679282054575,-25.671789189778977,-6.076287065018701,9.495356354182531,-0.974920895235892
13,89.913316030773402,95.791108667943561,-33.381775734206997,-90.200460803140359,3.112556780624255,-4.693170566903921,-3.649756321405135
14,62.409514260112410,0.605223441923926,79.847463671429907,-99.119019183486515,1.142600174045550,-7.035076159804413,-3.663214471558445
15,97.088390842304122,-21.386621373275680,-35.988461199168746,91.921478600734090,-3.818952693229972,-9.933144253766214,0.100713941622332
16,46.888206145089313,11.337582194654846,31.838841679147254,69.889849780082770,7.516456540074233,9.636905909998541,-4.510695753396893
17,6.348037774215811,92.878958271402126,-55.700547697967103,85.685999414604012,0.093729428441320,-1.374018967675579,8.014838386841451
18,90.711900699328481,0.323001799623965,53.770878528768165,-55.004721027060945,-0.978789535867541,7.179917130654158,5.623390205828898
19,57.683184921398720,28.344849068638119,-30.225607892521030,-0.835128398385405,9.152611272032191,3.201179947364100,-4.974149898049408
20,95.144712102628759,-44.834850225706404,24.593389844611661,-105.720322959233428,4.160044719010039,-9.005362848662816,-9.386699497014041
21,93.998574636106667,-37.074168462665448,-63.464531790165843,-8.274535521640136,-0.039625205264448,-1.310506359988139,4.683433488338172
22,89.802925973168726,-16.176102382006764,-6.359809651884417,-27.129507675675015,0.469903245334687,6.070725254507342,3.967459684023344
23,21.088677978531013,-60.272595214436734,87.494143847108688,96.549952352428832,6.048725726044645,-6.725809241745634,8.054629516032271
24,70.365517156069302,32.548709509673145,-25.143807924851448,85.461441173355396,0.610234701975780,-9.330534237853671,-6.076252221778957
25,63.304907130921968,75.971445259300623,-16.076949711146941,-4.795832602252285,2.402467883460639,-4.640202410086937,5.617766551863355
26,55.540918331710046,73.335455951150749,81.747440543253816,-52.568420481746216,8.006652077897762,-3.670709347543126,7.262222918169581
27,33.167345809669989,52.760261173668042,90.783346831275153,-21.164005212730665,-1.979308823917368,-1.658770599566309,9.309963734497153
28,73.009828880297803,38.108812982007038,-69.641381519003914,72.104399101629028,3.500775284130998,3.836419139016101,-3.626360391288958
29,14.895713822357207,-70.928953412188520,69.373093570260011,94.496197552084396,-4.601205269568837,0.268098176645687,9.787604357830098
30,61.732247237531979,-61.757467569658246,-106.046492614802446,71.698942600081338,3.588329599878303,-7.547291209789934,-0.080892728551210
31,16.430313930924392,83.878179776117221,87.010403174227847,74.525410434489771,7.012777912745744,-7.344340339904011,-0.005598803524587
32,1.336330133135295,50.544960920024948,10.542532932182977,-45.543057494980530,6.897653464021897,0.370679461667034,7.058721052640242
33,41.378581673921161,73.108672260306562,-7.313419353326442,-87.730820270187934,-9.625567167397042,4.670892059972810,7.347508573024851
34,73.626078573355713,-12.839900374775551,-18.357287931221645,-92.479813326574217,-4.581585220229183,-4.141446619240010,-7.454977418095733
35,77.877770866023212,-39.626429681616543,-41.896083073338644,-1.673467703912650,8.530953449655744,-3.030938756752975,6.915586450865018
36,50.390469973592857,76.044568522049204,82.436368385463268,-15.496589361324718,-4.991550569292031,-1.920913958878897,8.267513095062162
37,59.191349772607460,78.148220089111959,14.941495278683590,-18.447190279370464,-6.070755725246899,2.647437404444149,7.780581806908084
