id,mass,pos_x,pos_y,vel_x,vel_y
0,13.492310834661573,4.252697272663764,-16.537280258321726,8.705388592309879,-0.391898837578616
1,19.219096225737118,86.559560887312244,81.309217287480479,-4.422747092354979,9.207590425350192
2,36.917970275598996,68.375000674645406,-100.294258431328529,2.347843801269600,-6.698664396725220
3,91.146786724179989,77.678928230564210,5.468234109129524,2.334222465703137,-9.078411971296330
4,3.097718168858560,96.381918517114940,-73.417800240379549,7.803420352672799,6.639100720867216
5,72.268908293208398,-89.747257872999540,-2.657594172653464,-9.330553247861172,-0.992392435498625
6,25.226110064232099,-42.297770733331227,-89.955897419254185,-1.487580058257451,8.109469919756274
7,7.434250036681969,-26.736745412480946,-95.557046074745642,-0.620711294170241,-6.456073790949742
8,66.372088854977974,0.956610618695204,71.184587270172415,4.638613853405241,9.563189038872368
9,97.320681750902949,65.343651055381741,-31.632763013399821,-2.955576026844718,1.791854732766134
10,21.832492694312002,1.429347145326235,27.928633663512972,3.817915968441869,0.536867902827952
11,43.485796457685204,67.021093118650100,69.882526657025167,-8.740962971690237,4.488188580936189
12,66.530743173340170,54.527492377604588,48.026976488878951,1.694632061481607,2.636098652019457
13,36.121623517618431,-75.363249115222061,-72.255354236372185,-8.860363439707349,-0.361124104493635
14,19.107895389556653,74.195084965592045,50.563325215794308,-4.919338694901465,-6.656293089429407
15,29.258893847276440,76.745926535508957,-19.415475963963704,0.864661847838931,1.621117200368525
16,2.527183344782769,-85.699571369309737,-17.293180334309014,-7.250362893912637,1.384479531027532
17,17.922208210141278,70.297728870678100,98.809381260651165,-4.883901231815274,2.590037843369642
18,89.944644076601293,60.587726282532117,-21.119613560352008,0.830331820165524,1.935391999615235
19,38.608997446195644,-44.617295476251890,44.135039990215283,-4.207556705172706,1.666351577668158
20,45.826490423798866,-68.308544184161136,-13.031027396223507,-9.385088176332179,-2.451158107384125
21,59.115838299809454,49.785445158382601,-28.935507857229211,-0.866040135459302,0.854692465243297
22,70.385631127219810,67.269102731792046,26.204482783721282,8.662181987384667,3.581537577630821
23,69.953513158170793,94.115039144953485,-56.468541793792241,2.273556462757051,-3.198824733081051
24,41.462922625683831,-67.674270794137001,71.880594623088655,-5.286163367689323,9.344775764663162
25,12.077695582442759,100.009678720907559,-65.947774906721605,0.822516220225858,9.633473617461672
26,31.811844151515050,26.222170422364510,-57.761557607021587,-1.102612928839784,3.255959568203666
27,95.077952774212903,-100.923677113123077,-67.261790845306280,-3.312022137130206,2.182272997824859
28,69.754272364934664,20.331459908820527,43.365724179626994,9.914150143867687,0.447964136774425
29,66.055466880838182,9.488082749806619,85.100133757339748,1.592133158264200,5.320875720346133
30,86.417653535961421,-45.967850849474537,-58.375792156533777,9.633837300964165,6.434653216855348
31,92.325644411474016,-58.720966700406784,-67.449077139428155,-7.664392524042954,2.711022539676653
32,18.775471023731416,-89.736108845503225,76.760855589922897,6.662538387552961,-3.887206210673628
33,92.072251364084849,-13.383465801773177,-85.560814113256555,-2.343684464399221,3.868905778611686
34,31.193689205328667,35.010484084059378,-25.744554900255434,2.477227544249932,6.887982385959104
35,37.922686797399486,-46.228314758523034,-48.413871157857201,-0.632089189699564,4.911084793381404
