id,mass,pos_x,pos_y,vel_x,vel_y
0,57.786479632144207,2.714730490628241,2.790412912733772,-0.594623650377990,0.599438699099553
1,26.231391115349261,-94.253618909024567,-19.459816315488940,-3.544271828649670,2.349870122283448
2,31.031821388845728,44.891860127737218,-1.354466153065588,-1.619744411709334,-1.630344745705548
3,58.820126787090068,83.526235438115947,42.335135563587464,-0.216833898510771,3.914658150576855
4,80.505950448591292,-18.827120891062730,-82.624721898144131,0.976375549983821,1.285997257753735
5,41.146025296222170,-20.501331924915437,25.352601604607624,2.166976818159583,-1.193761268221927
6,57.598550958842075,-76.251998753689165,60.972172474841976,-0.514695494152306,4.856413546897187
7,35.916534727463983,-60.649873611741846,25.537530988795307,-0.794903332478114,2.911107788674983
8,43.238658023806344,0.001800072730337,7.712300193943538,-2.662046922563181,-3.967910993621215
9,71.578226194139432,-39.156289799293873,-91.308182655789594,3.637818455178987,-1.492534705950277
10,92.411789199629354,28.935320427944099,25.077027832611950,-2.827419335851289,-0.884516898768695
11,91.662811081216489,-76.133286453398597,-9.409453245596678,-3.400831178817043,-0.387891675427809
12,88.257585512192293,-7.619547947943892,-20.204266176107005,-4.676516115869012,-0.773913720891706
13,47.042587181165018,40.979843764950701,73.298117528326856,-3.503916985206956,1.153669704284255
14,47.601343328439924,-70.808828194149925,-48.334094606793620,-3.323370769994938,-0.919206652806537
15,61.335279348807973,-86.284772928170540,72.266770478522375,-4.218950911420905,-4.168150519570446
16,45.311967689313754,-100.590429385020784,6.565855071969749,-2.596743969941429,-1.767633897193255
17,78.943555112200116,-38.313265189791281,-70.891483520899754,-4.106263080981520,4.606779996715460
18,64.183608316142966,-18.479410467541353,13.188081711833687,3.784518892654098,4.045347205221805
19,30.882977150262679,-30.427151437701593,23.023577954702013,3.820661082672316,1.883664414106789
20,40.639107683396425,46.468552478341870,-29.883946741846554,-1.227818906643208,4.866394156434062
21,9.120974811982123,99.272618212683113,82.238288567900383,2.691118649473623,1.644211599082723
22,9.334779641104015,-1.694050278606845,89.806802139682091,-2.845191062826191,-0.067342265256798
23,48.603248513093796,2.859815053366740,-63.490231029214137,4.639609018604451,2.483404107720233
24,5.218034065843822,74.794371593772397,51.952197217366844,-1.669770436320306,-4.146285978824693
25,51.948420280744152,49.100442836844735,62.530303266296862,1.708077137942610,-3.749393160493852
26,85.411968461020550,-69.122854570540383,-73.181564897443010,-3.333326821396554,-1.027811170325776
