id,mass,pos_x,pos_y,vel_x,vel_y
0,93.328283388067575,27.758028415464540,64.707082078834432,1.884499908850756,-4.996401579929000
1,51.836565593632869,61.303760996042755,38.473437336558874,-0.534427759018996,1.660645220302470
2,14.147677520807049,-80.336474379465287,14.323547580473182,4.978244017936362,-4.600004161418436
3,46.786742819079485,21.040821138144704,-28.760901177918242,-4.733939360490247,-1.297637088859105
4,63.751535740795738,-86.672513465760872,-103.083778001747405,2.679979114206787,-1.640674190235814
5,34.088028523955579,69.328482326948389,-86.417187117106181,0.409628617450863,-3.947859731083980
6,11.295673698289969,-40.845281218354216,46.286188026880026,1.322743145096794,3.608012082550971
7,1.594702613427690,-86.479389676036291,48.822992100946614,-0.711382530604965,1.732407938153102
8,67.798297173768120,63.184674608131523,42.660061827873697,2.236093112371407,2.408613870282394
9,34.125873359696442,-49.543166925868363,57.382722102209627,-3.851106707973528,2.774725880366091
10,34.555224304769894,40.246672510165091,50.847801041624244,2.962668524001444,-3.495231415112343
11,69.667712736421180,68.330017873058850,91.031610453590758,-4.708694424434867,-3.471428931822373
12,90.561045960591585,-41.731576041530587,78.490673046542895,-1.303960519895853,-0.286675957361382
13,8.730768409840611,51.677615463687786,98.981442959400582,-4.480643701849729,1.937117438490787
14,13.070140700123613,67.912635005700125,-79.473306234283299,-4.500623768939249,3.994501978982612
15,59.091261531669730,46.685167617220962,22.774277883934204,1.535428286067386,3.032772916771620
16,94.093308043520381,27.017114542886169,-46.125865176239451,-3.778664412915944,-2.501508151926757
17,6.645443847154923,-58.785642032881434,5.443612843267861,1.090004778850329,-4.845940222400547
18,41.735020159947908,20.902038433868462,-36.609551328029070,4.478179683137640,1.498056745334608
19,95.206837941124618,94.732170593153768,30.705297729038445,4.363560327641380,1.043060413549135
20,3.568897367749280,-76.287258623948247,89.626768105505988,2.945602306894557,4.368401078829720
21,5.665389074917861,-30.359104896847292,65.965394309486314,2.562941827450516,-1.439352550131190
22,97.966812897288207,58.649246414937672,79.970155588329675,-2.964259427846727,-4.482042989932467
23,16.050809828395277,-56.332113375268648,89.238998051642511,-0.979325874646619,-1.397972389913349
24,39.381711070461762,-42.696303872717202,-99.577317242761225,2.307367499615864,-0.790792336437818
25,48.111821635813598,43.092276245746170,-79.314477746726112,2.299392941677070,-2.822744547210476
