id,mass,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
0,74.125365221800124,86.299102929354092,36.920251257213401,-33.987199706459116,8.697584302896901,9.076122839774170,7.904507075144075
1,33.724069094237628,-99.937842437654353,-48.277233691364152,-91.333855624516119,-4.917877037025657,9.655434724788813,8.593019714456164
2,58.793641942921894,-16.612097020843123,8.983650979396765,96.954559883621073,0.553718561837214,-4.996480652504915,9.833012680862137
3,73.239353870622608,-34.453791626086193,-4.787789732252739,24.046313785203200,-6.141501417088991,-9.441637449524457,2.238536078699054
4,36.833170396496598,62.467663459680608,94.763408804951737,59.194681762905169,-1.291242499630388,-4.754470570107014,1.009342364073371
5,44.208153998098162,-52.510687945526996,-56.120134117245478,21.659620434237105,2.523662631336727,3.562917300109806,9.732446033598464
6,8.349416078241703,41.820165207659770,-14.929084065296149,82.738430848097380,-9.794100644755664,-7.506383592252665,-6.986482934380565
7,35.983362363662060,107.262516300663876,-102.684442731768456,-75.921130077415555,7.864895065495515,-9.031414443703277,1.546173913870398
8,42.074915417749459,-69.418068494364007,-77.634336944459363,83.414541907583967,5.807584523464285,2.683821688027547,-1.408499840062572
9,30.057670788822527,-51.107409801738129,17.949883196333069,-49.827725062941433,5.755463095216145,-7.224121463202636,-5.261142551603344
10,40.728263296739669,32.262963400834543,45.417645071695965,-4.348727849644233,4.296914266734726,7.736896281670036,-2.730751061534018
11,43.611776799051718,-99.341798221712011,101.810511964564071,63.505952490398080,-4.882097391341448,4.521334437614732,9.685600420897282
12,82.429096594569515,42.875630197828464,88.914676736311790,41.373551185168786,-4.857671991881328,-3.669776997460322,-5.578754094219237
13,33.165661887551472,-107.253839469735496,-4.169029487727613,-17.227184263819368,-7.418277088902340,3.894392915682499,-4.158199892420427
14,42.580140048545260,84.155645059311595,72.730796174220117,23.452128152141199,0.194515321731742,3.401485868405118,-3.529550047266357
15,49.831168934294865,77.638005148202197,28.661021122238193,54.459983475350363,3.986547980554903,2.836093479832027,-5.659933858246680
16,33.627457813699991,-51.578751090060720,-27.527115558245509,-89.755885735047940,8.128686079399936,-7.922093005539916,8.215651341333345
17,1.487600812860634,-91.610719666321629,-74.860800858143620,85.020624177932802,1.249749928314641,-1.538283757113919,-0.460740292815298
18,68.389929864778040,48.768571294236182,16.846412825091306,-60.889073005268614,7.304486574666084,-8.264734496125151,6.165509248359594
19,67.517142900206608,14.233495129524774,-0.763106861756786,32.684426081349926,9.732677662115208,-2.188827310769661,8.204540802515565
20,91.145582132524254,-95.689313940472061,33.904724122753237,-67.041310569971913,-4.785377035580572,-3.534770769523106,-2.400728773773843
21,74.213414644171522,83.412531774109397,4.361176429856032,-92.780302216595089,-6.099415040544971,-7.024896546634429,-4.657794614465306
22,12.193745683048146,7.363774652669422,-83.516837765731609,-2.086863288687493,6.404984954116590,9.752782349066120,8.003623629902821
23,13.939828896902133,39.077402103165916,-30.309756286235480,-78.833505850598129,-0.273840003750683,6.375111398120723,0.636805252012008
24,34.079683997469957,14.918068559087262,-41.658445043286363,91.435656192491578,4.110807866649357,-4.630328948860035,-7.786780090020092
25,38.741370747750814,-76.206635946353529,-88.059214954205089,-87.660942568826613,-8.579864831041851,8.596748043517541,3.630986519156383
26,99.553322583564949,-92.608247272882465,82.887317788401091,17.024301885508496,-6.117387519638230,3.502347743798099,5.456786928071546
27,99.458416863848285,76.048576612999128,26.131938176231689,17.097571279979849,4.346767457895618,-7.336743792647860,6.894333056362348
28,45.450900378539885,-0.470562415574271,-1.203799735155244,41.584090881749141,-7.054348064188515,1.224864836173045,5.512519195844056
29,26.072536359396022,55.891640866560422,19.243660281857071,-0.169448930303553,9.377235585488620,1.801355648212546,-5.912385958334278
30,38.424989306839720,-73.096160002090627,-75.354304106593375,-46.708189746132433,6.295087429288492,-1.037355206685673,8.505907043222782
31,90.936128219809703,11.738317124438707,-42.652835940682934,27.394167060388170,8.241050803635655,-3.995240776598104,-8.023496876653585
32,1.937636222421694,49.446744314472866,-76.745330282935683,25.499561326508584,-4.543784267789431,8.941120885037201,0.346397542077539
33,88.081283241042712,-48.716829069218264,6.592942732902256,-95.877432360066877,-7.889016210314476,-6.817674399218522,3.432039826954893
34,56.730118669758049,-88.714756875388460,9.655649562466028,-3.165152231685894,8.391673352908530,5.987345716754598,9.805290597021274
35,16.841950860931711,48.103664002119970,8.524238038051045,-15.449921817361588,9.520967208461316,4.990802793768379,2.851815519505953
36,9.454992830678895,-77.136699283631202,-52.829148403389908,-98.698849424316791,4.205634810699407,-0.855917290580148,-2.653620416907159
37,85.480389293415300,-45.438349247966805,-21.049113155496769,-62.926023647507364,0.819799494305700,5.737320063951766,5.694303348090319
38,88.575130233638461,-20.178087195809010,-73.609567923040714,54.363427124761671,-9.946695520262093,0.050402750611200,-3.921580645366775
39,41.811808989615940,-77.767685115798542,-34.823037766606099,-65.332427237153823,-6.302832513203111,1.140318074837219,6.617823010264061
40,22.455425789472432,11.896952599455656,51.274837945079902,-85.466949280796285,-4.387340726672309,-5.691841349297574,-4.464605728470557
41,55.220210191679087,-7.836047671705709,-88.609599377337403,72.161494469364897,-4.463541330597002,-0.280406043530020,-2.761466083774840
42,63.573651629105171,-86.265180366665987,-65.667334354028185,-86.830959456733552,-5.863971903690318,6.241007961406048,-3.618128595762717
43,46.919555955878600,-5.617006162395403,7.980457605651088,34.199539356294885,1.481066731212783,6.192615703256079,-2.000598281908532
44,60.331662746319743,-84.737150171037086,89.878973053151086,-45.549853665811419,-7.059768044266370,-4.623672045818989,-1.834824023489995
45,28.290941247139585,96.408516376179122,40.777932518809145,-23.972129978928827,5.852197813601222,6.984225202762783,0.855342268933902
46,33.805322280452309,-15.191528225193307,94.690718571323714,81.130886073424321,5.046447889758755,1.117746678756405,-5.831596549110295
47,23.215155578157251,-67.939470744088467,87.371882266266454,75.145003839335232,-2.506203187323140,-8.738914633253364,8.034556208962806
48,26.646028991291988,-65.322890012948747,3.289922953982128,71.249567765485452,-4.435131231099091,5.952875836589905,-7.035614150364783
49,22.381894956410981,32.663369105561024,16.720737634426349,-33.149815223708956,6.183108611904871,-4.730321913925263,5.320363022071222
50,99.478662784722957,9.467858366567397,96.111885711831007,-62.861372721981411,7.308705525440738,-3.809363003215097,7.267446094608193
