id,mass,pos_x,pos_y,vel_x,vel_y
0,86.17582987656397,79.24371412003669,-86.57655207742857,8.823172965385833,7.780185836275205
1,87.85947779856049,61.143863832277276,67.7680755230038,-0.6425108434762201,-5.798496426210706
2,8.447171189642322,-89.06878586594316,-53.26548386777527,-2.5362972281765828,3.271094260833573
3,24.784039557583295,-54.373066363972946,-77.10424726598468,6.132776046479517,-6.244357221427357
4,3.9563009923770003,-10.315612569227369,-2.830338587115236,6.140008092858828,-6.541531438834644
5,60.795173296603,17.56279534351775,12.043848785132113,-6.457354623568463,-2.7773773405704816
6,91.26057678711206,71.1496105085852,24.982612372877796,9.499549136959935,4.548276743344486
7,79.73406766625693,49.42262200858215,-16.718330651421255,-6.819597148916001,-3.052402222401507
8,25.052736313393503,-19.239301465568204,88.9667177564773,8.210546792776231,4.73417804028591
9,70.68400614636771,-98.21998010401988,-64.17428059515859,-8.198413890379152,-3.284973996427601
10,7.443715241013113,68.73917696849372,19.45920179134231,7.813932568095872,-6.622868955970835
11,7.445516351169825,16.079280022308325,-34.74806279166964,3.5131889301116743,5.261214876802089
12,89.56786538619069,42.168045275005596,79.56250896461631,4.189121601736792,7.689269882256649
13,10.125777355218338,4.098089410554252,-21.48741874073221,4.677773771934046,-5.1745862491346735
14,46.502294670938134,4.183693436257101,-68.45316898542745,2.3244783797417625,-3.5793166437595385
15,79.84132437012143,49.24772940805548,-28.917466807468244,-1.3015767775276466,0.20928661793651493
16,61.14432885522797,-43.89842577345178,95.19884809557718,-3.1027360820209164,-8.995942894209847
17,72.69319442917354,67.17771267577066,-20.70985274277615,-9.455814540429412,-5.509239002815097
18,58.02166533593192,98.28521497058807,-51.71727905393786,7.447535228034351,-4.446711845965979
19,55.262347125251814,-70.62136967321315,-0.04288733914566478,-1.3476169631774724,6.671221812373286
20,66.82023375488004,-90.84691716143985,-18.20491138809963,-9.337498309773979,-1.164813364083507
21,66.6509254337079,75.09142831631297,-28.39536963442029,6.49744296402973,0.6331687006160749
22,93.3360816410358,44.47367174384928,15.294367136832747,-1.97370664365776,9.82273925177909
23,68.87115896885672,-42.70726705003114,-49.731512453913275,0.8103960611873724,-9.186060649733003
24,7.819779372437373,-17.68677016983746,84.99549553403602,0.6236705749712552,3.238823474840032
25,37.645475953417794,-41.58845101429891,-26.776679268394645,1.4558702716591903,4.163770805576544
26,96.4190848547686,-78.06903443280845,-76.96354552665986,7.855169459516141,8.0095364765431
27,96.67379433280695,82.76760778997718,4.233004039322836,-5.334598947945208,-5.886101648212561
28,63.50381114173668,-27.362928589116592,-39.8732721907465,1.3561602551587235,-1.0350780080567024
29,32.332772621557936,-78.7065592842226,15.461473913094736,1.2938877475404453,0.6594724283886286
30,9.835466492691758,0.37802492777736063,-41.34553203014091,5.20799103335724,8.813838620600073
31,62.10953714739034,-29.990256689139613,73.47027957523682,-3.1043354307791375,9.018158313886047
32,98.79142213883,69.48744596608475,29.85753627686077,-2.598355822515428,1.275026810241318
33,39.86215709067466,39.54020552679981,57.20358311435959,4.930890175429273,7.846248278087735
34,48.71505972975317,-3.9916436677323475,-41.19175251822731,-3.7756383129666133,8.937293403520222
35,21.762674492376455,-80.47510441267139,-82.76867096396126,-7.671885870809407,1.0098261246316973
36,8.828054019999302,33.95419684377907,-55.989134775193335,-7.711542766314398,-0.184816375372705
37,64.80756907733735,-31.178329983540635,-50.92860379436881,-1.7987117298490762,-7.364300601357831
38,69.08578475393075,84.66077918795386,63.82026449975274,3.1095678374581937,4.879555480545498
39,14.676272363125669,-48.93622890320353,-73.25389546930768,-0.4749907519575416,-3.1150088253034376
40,51.94271432664253,-76.99798814958116,4.424077640496151,-9.4960500799957,6.694049071297602
41,5.948893975293904,67.8913302538061,6.105171195925891,9.908531353264202,5.881033600027852
42,77.01334711388891,17.946867521799504,82.00534735331246,3.80536719370777,-8.729641661074334
43,77.89276685564737,-21.53164471640578,-24.519576800917037,6.511611795503345,-0.5291299563492089
44,35.38978074029145,14.110295328363847,23.876102453022924,9.234867057620953,2.1840201851592926
45,89.3646844880421,-19.196061844546122,48.15598841922338,4.45459193727819,6.899032494835936
46,39.75443353715907,3.2939772921955637,24.602234746791595,-8.15476992963399,6.853386631834201
47,70.33941026015063,43.39721076427517,71.16543577677791,8.858949369818848,-9.061082942538675
48,97.87791584063017,98.09371898614563,13.605264350080361,-8.997509444696728,4.747188433879984
49,67.48215442545667,-63.21165475215207,-95.4607467545665,3.230815636900795,3.353109354737658
50,52.70541134235577,-21.594135317847602,-77.17120787656697,9.9706359085008,-9.801607451331476
51,42.2243504314888,-30.029282052075757,-20.101283307360873,-9.474170206518838,2.851731929873546
52,10.084473415425016,78.90719517674555,83.54979561878449,3.560564550849328,2.99353282270034
53,31.261718919685688,-93.59718035758516,-25.851151195705896,-5.380769240629575,-4.489243339632651
54,56.828665648061076,18.091333866279996,64.24430230299907,0.9246881348643363,4.898695797644104
55,74.24569028104226,-26.576541761713955,77.33312450468597,-7.252895485958399,0.23201394523863428
56,8.22577854208124,4.93968533771141,-73.73487777114975,8.493274485140347,-5.789620142220575
57,52.463861034052876,-80.27621040457748,-66.95225023999674,-2.413544665487395,-0.32751935182937686
58,47.315319482196,51.991907339487454,71.38849282251402,8.514334812565117,-3.472438424133224
59,7.860101726639825,-32.467250271081255,76.52913507224562,-3.5132112455653193,9.968232558783775
60,21.445084581924363,28.943088927675774,12.538921945284258,2.3167092867751915,4.362150071041057
61,53.47856428529815,64.44717891788255,-62.947845626283375,-9.763602035931578,7.2202813187590955
62,78.78933785154234,15.400567781803659,-78.54316241067912,6.941469693470999,-4.7555317477367165
63,81.07252259324565,49.198955369982826,-10.407401210840078,9.23173609171393,5.8248812476465055
64,71.90554003030627,64.80801341673356,-3.2610252487825733,2.2514796034330544,-1.3102558913451325
65,66.67780951989222,-46.985401901752645,-19.116203635715664,-2.732703470525921,-9.109633285819495
66,51.83639183307576,-7.263179946680339,80.01379128207779,7.752929692954172,-3.908199509887522
67,14.728775460648754,29.346840670665955,-72.3286642121501,1.3368521389683394,-4.2280222459841665
68,66.21130412101584,8.269954298948662,-89.6738901207556,-5.962282800206622,-8.407126899572276
69,17.437825031770593,26.252966195725392,83.95996648796907,-9.646236490863306,2.712126530231764
70,90.18594262019731,-35.64976884733045,-58.80183564588395,-7.950698653135211,9.368201657577515
71,22.02999547594373,95.93630183895567,33.8811599223836,8.033820609419983,-8.472967336787287
72,21.95384207399752,-20.35312672767023,-13.772365098951951,8.810775534514132,9.422860185305638
73,74.71162675416497,-20.859261968122993,-24.601684970354,-3.419522320002657,8.097893261803119
74,8.411701417485508,59.977270670829256,-4.547353485625095,-6.423431083283937,7.049028608066937
75,66.72151713634771,17.319718801413757,-21.25124407302232,-1.369257437127704,0.7932590346323902
76,97.69072554779378,-8.90044251310917,42.52848157773309,-8.892786097068207,1.7721568754145487
77,67.41305143234688,-19.600460122297832,43.026152117250746,-8.725172488630925,8.487673202804956
78,6.6558055368887175,58.346463719218775,25.567238419335126,4.942142045010762,-2.297922734542066
79,15.227797216289018,-74.89379896818029,-78.42046561395988,5.248083481785784,5.313975467598251
80,20.340243588773625,53.01119948253984,92.69835146089414,1.0479167463995012,4.304432293935726
81,81.46815463023805,-25.637338560581043,-47.423514307882364,-6.089465963395108,2.0631450650865304
82,98.39620224551253,23.994100248595856,-85.27820175994252,7.406839440158969,-6.338098759466875
83,86.01542788724588,91.75044727840685,1.7428947777362964,-6.003132374188917,-5.4127948745934
84,84.75538071120185,25.821294288393275,10.563200207130748,-4.221714556998002,-6.220526218504013
85,98.56599805758073,40.40585929447374,-70.25937114492933,-5.610460801648167,8.889430402928507
86,38.512943219062116,-75.01661294777779,-80.68464066311893,7.052745848499853,1.7415138170822075
87,39.35577873681365,-30.084306392849,69.13801188068192,1.3848373389865625,-4.891233035745168
88,88.71511000694345,-87.75501945684793,-37.54905594762248,-5.619055474044494,-1.1993947187446459
89,82.2752964233243,-30.199449599727373,-33.85321944642894,6.012526501383174,-5.571754740763605
90,49.94667895922753,2.0684801314608876,23.835396741384685,-7.752187999093678,-4.430156568337907
91,72.43461832377157,93.62158490088427,-87.42591938959427,-6.2096002242076676,8.667045350507824
92,6.903642012675993,43.072575685123894,-90.75268092299842,3.174642910344067,-9.978554529102619
93,42.153821337642356,-36.72150792693978,-68.88492830978032,-4.818706796581691,1.7881711390493216
94,65.34373679691961,-89.62384683831115,50.336837038375364,-6.88778413255049,6.580517654737232
95,97.70087178381691,-10.559254509796517,87.25678569741228,8.631779258877707,-9.980130083405637
96,95.6100969534767,-55.44688143667431,15.174786425408612,-7.774626541072617,4.010373254032585
97,23.31553619505665,-7.087672378566296,-89.44248258434145,-4.906807457884712,6.51153832326354
98,81.24977534936758,99.68555818711812,95.05046555813331,-7.8633323771626795,-2.203017964011611
99,13.320951894425708,1.5212744840490444,48.48861455181296,-7.406350520563876,-4.829849075044739
100,66.00429364559368,-46.67014422632896,-87.81123766380061,9.093701035688134,-1.1333690286731013
101,49.339930249094046,59.03983773707441,62.05216933233771,7.009371729871255,-3.32561796805053
102,29.003659165301364,-62.65160616425647,49.02863659694705,4.943709345389751,-8.522401161224423
103,81.91457356974428,-66.47433801197093,74.45392603613683,-5.247589374144617,-9.644014618914674
104,45.751521365497716,23.96628625965316,-7.78724418874819,-6.247331306919744,-9.008178527597654
105,61.850375600841325,-55.04903292012491,2.389452941962176,-5.607465380346259,7.238459164860199
106,70.97909648125696,-95.76493089202964,46.41666517637185,7.981976465478379,3.838369441298825
107,84.70338666064545,-74.24046164342373,-35.411735933292405,-6.376466795633462,-9.880111341382278
108,64.66141992796484,-1.377949532533222,-80.46710802619019,-2.423952683618074,7.917501901278207
109,97.85928930652513,-73.55462846677419,-9.746844900412086,-0.8527949556942751,4.769737665955995
110,17.277318915008305,35.8239525877494,-96.79183583593809,-6.144208494148757,-1.301973480207666
111,35.585970927855236,-58.52109234496963,-3.9615999225148784,2.343620814391997,8.245841304390655
112,74.8028988058802,53.60137752194382,36.354022717415205,8.497947695907634,3.852745193461951
113,32.40183883895839,-72.48614722254467,99.35525734652344,7.852533481749894,-6.754093806992172
114,58.70657789862733,-66.67819283843738,2.2252939708104833,-7.511676525869095,-2.0078240607544267
115,49.51991279190483,-49.11469543742874,72.66625362292274,-7.216051793374874,-0.43298575518578986
116,12.211783819073126,6.003058081058327,37.94287481751951,2.4461812156815803,0.964247753110703
117,76.24179594391629,46.61947208000959,38.622291948106295,-5.307501601726612,4.346727092461695
118,94.94407535814568,49.27218721566845,-27.984603108326993,8.370286161107924,-1.5778507921133276
119,47.828987876691336,88.5722604866055,97.2661500840378,-7.7326952564198725,-8.507254664237713
120,98.59692190810392,-79.56633823130585,26.084267430248048,-1.5275778643083644,-2.9792795950420548
121,42.01819849171265,-55.229857728483346,-66.59061732854185,8.238353378190261,-4.091983728363957
122,15.047256559724607,24.977135746465123,35.79624595702319,3.3039460544711456,-8.158201183885293
123,34.48895859792597,56.60276592393373,99.13363613390106,4.072258330071088,6.300451794350753
124,93.45482111261111,-81.51397120809605,65.5604273358926,-7.676867929735909,6.936026354795672
125,18.305098227780643,-9.873846524282584,-73.27725989164216,-8.130477508897787,6.246657990746193
126,29.4475026092885,7.282206265587206,22.534554024202876,6.715085772581485,4.278824380936651
127,29.828580125048994,43.95246405317528,-65.19833108179958,5.504030211616282,3.3646127386772235
128,34.52982035761302,62.79540240512125,-31.584785649891728,-3.35117028922689,-7.235764425247471
129,12.072100694695338,-31.427274804187547,2.8203002697772916,-9.743299607611842,-3.724951440873598
130,50.15325611805468,13.743942506854907,20.848738418568928,3.928456249910006,5.194490179914673
131,22.49108180470687,-68.04114081814647,-49.03366562417335,-2.066004128785142,5.704071041589934
132,14.700173849554755,13.433461943608833,32.28549723541181,-2.8273876270350895,2.2171955446593454
133,31.291360598727906,-71.14046774560336,49.369337830888526,0.6705809440485098,-0.2831289564989685
134,8.291305415996506,41.255883966348335,27.167983221453284,2.940949630032609,-9.4201675561259
135,95.1371089475347,-44.3982854926896,-40.097816097734636,-1.4878641458663981,-8.825160625630277
136,69.7241296000868,-77.03683954570252,-65.14884479578996,8.649200077921517,-1.9126507809254374
137,54.97083505609339,-17.5674875282549,-76.60973940554656,8.329547592601159,-5.353606556547459
138,61.85370733195088,-41.30156001070118,52.34442914027895,2.411811007006703,-0.9108178714464525
139,16.385026501771442,-36.19864952492837,-94.91378211320362,9.697697590167728,7.090633836912392
140,47.00180506961061,-31.905753737952296,84.40528375920721,5.009079639020051,4.104315040944016
141,72.98056776661016,-65.67320227599578,-19.00006153430158,-7.049647784138562,1.1297864573968361
142,35.011069544346356,60.281351138487736,-82.15946859262233,-4.462652983687172,-3.6420571005305664
143,88.84707538622541,52.02730892671613,-5.050549634582538,-0.9040200753513155,6.939268107698357
144,45.793781145885184,63.83626507965252,-84.52151376701993,4.141408192068788,7.2032849895711095
145,71.49850114335946,35.91566537039205,-38.04336357099278,-2.703163237123267,-7.276481298558
146,84.66455782465451,26.938524335607866,89.64112124776096,-1.5215525692626723,-7.459495009791032
147,2.5575726401140106,-76.54892602346791,94.91091629101044,6.514630646053551,9.679270377358332
